order_id,date,country,channel,status,gross_cents,discount_cents,cogs_cents,fulfilment_cents
O034222,2025-07-05,Germany,Social,paid,81787,6542,43642,638
O005209,2025-09-15,UAE,Email,paid,71748,0,34439,2055
O042374,2025-12-29,UAE,Social,paid,92414,9241,43249,1723
O043029,2025-12-22,UAE,Email,paid,91607,13741,43604,1822
O013310,2025-07-12,UAE,Social,paid,89649,7171,48662,1074
O003512,2025-11-22,UAE,Email,paid,18280,2010,8623,1702
O013263,2025-09-22,Germany,Search,paid,70885,2835,38108,625
O032672,2025-07-29,UAE,Social,paid,90901,7272,40978,961
O005276,2025-09-22,UAE,Social,paid,79773,3190,35994,1711
O010322,2025-09-20,US,Search,paid,63235,0,32882,1560
O004986,2025-10-10,US,Partners,paid,83279,8327,43472,1154
O047149,2025-12-20,UAE,Social,cancelled,42032,420,18725,1314
O028643,2025-08-29,US,Search,paid,21019,210,11861,477
O018056,2025-07-05,Germany,Email,paid,59113,7093,22368,1827
O003903,2025-08-08,UK,Social,pending,36948,2216,20839,1479
O022640,2025-11-04,US,Email,paid,20193,0,12115,1967
O029157,2025-09-06,Germany,Email,cancelled,93759,10313,37550,631
O015950,2025-12-26,Germany,Social,paid,6766,0,1962,991
O047570,2025-09-29,UAE,Search,paid,65154,4560,27267,426
O048579,2025-10-05,Germany,Social,paid,55982,3918,16139,993
O020731,2025-12-21,US,Search,paid,18969,1327,10585,1976
O028966,2025-12-10,Germany,Email,paid,20814,416,6527,865
O037522,2025-10-29,UK,Search,paid,21284,851,10012,1232
O006926,2025-07-18,US,Partners,pending,4336,433,1717,1344
O021728,2025-07-30,Germany,Partners,paid,37024,2591,11018,1298
O005476,2025-11-22,UAE,Social,paid,12930,387,4891,1374
O015377,2025-09-20,Germany,Search,paid,75978,9877,21813,1772
O038906,2025-10-03,US,Partners,pending,37682,4145,10396,1904
O047505,2025-07-29,UAE,Social,paid,51674,4133,25672,823
O047993,2025-09-21,Germany,Social,cancelled,49634,1489,19739,707
O038981,2025-11-15,UAE,Search,paid,57219,5149,21348,1604
O010315,2025-07-21,UK,Email,paid,87881,2636,28130,997
O047034,2025-07-14,Germany,Search,paid,64139,3206,27419,376
O042239,2025-07-27,US,Email,paid,63127,5050,23811,977
O022396,2025-11-06,Germany,Social,paid,71609,8593,25206,424
O010030,2025-12-07,Germany,Email,paid,52571,7359,22606,758
O039935,2025-08-20,US,Partners,paid,37183,4090,16215,707
O026252,2025-10-18,UAE,Email,paid,47984,479,28027,460
O006317,2025-10-28,UAE,Search,paid,91092,6376,26261,1182
O022361,2025-11-23,Germany,Email,paid,91038,3641,41076,412
O010251,2025-08-19,US,Social,paid,35509,4971,18017,907
O046677,2025-08-22,US,Social,paid,47314,3311,25961,2047
O011302,2025-09-15,UAE,Social,paid,60429,1812,33997,1012
O041459,2025-09-14,US,Search,paid,24178,3626,12331,1091
O011747,2025-10-12,UAE,Partners,paid,25279,505,9166,641
O014376,2025-07-14,US,Email,paid,56534,0,18656,1772
O020184,2025-09-14,UAE,Email,paid,84388,6751,31054,1626
O005928,2025-08-14,UK,Partners,paid,79789,5585,25229,511
O047594,2025-11-10,US,Social,paid,84122,8412,32555,1676
O023545,2025-07-18,US,Social,paid,82847,828,24605,1060
O006534,2025-10-30,UAE,Social,paid,7680,691,2236,1464
O013023,2025-11-28,UK,Search,paid,70098,7710,34313,734
O004494,2025-07-15,US,Social,paid,93624,0,32768,1430
O037929,2025-09-01,Germany,Social,paid,12006,1800,6021,1598
O004041,2025-12-13,UK,Search,paid,16386,2130,6985,1725
O035600,2025-08-29,US,Email,pending,53119,7967,12642,1392
O003378,2025-07-06,UAE,Social,paid,59065,1181,34151,620
O003724,2025-09-13,US,Partners,paid,49076,3926,13093,1458
O028531,2025-10-01,UAE,Search,paid,26661,799,12672,1531
O010625,2025-07-14,US,Search,paid,9231,738,3482,600
O002127,2025-10-01,UK,Partners,paid,77337,10827,31259,555
O032718,2025-11-23,UAE,Social,paid,18649,2051,5809,2019
O049160,2025-11-05,Germany,Email,paid,14509,1595,4778,1386
O048582,2025-11-26,UK,Email,cancelled,54487,0,15801,902
O031956,2025-08-19,US,Social,paid,28659,286,8228,1601
O002954,2025-12-25,US,Partners,paid,12597,251,3456,862
O003027,2025-09-20,US,Social,paid,52799,2639,24076,1297
O004214,2025-12-06,US,Email,paid,5212,364,2569,1470
O024701,2025-08-15,US,Social,paid,3253,65,1625,1725
O010795,2025-09-18,UK,Partners,cancelled,32816,1640,13093,1122
O032035,2025-10-28,UK,Social,cancelled,65511,0,29479,1856
O042661,2025-07-10,Germany,Email,paid,85217,11078,34845,437
O018390,2025-10-15,Germany,Search,paid,55548,2777,23746,413
O034284,2025-10-24,Germany,Email,paid,10751,215,3055,2043
O022693,2025-07-27,Germany,Partners,paid,52445,1573,20857,1930
O047877,2025-08-24,UK,Partners,paid,9941,397,4676,887
O025769,2025-11-29,UK,Search,paid,65606,7872,23670,908
O035636,2025-12-25,UAE,Search,paid,53862,1615,24033,1817
O019868,2025-07-11,US,Email,pending,47649,1905,21042,1197
O020661,2025-08-30,Germany,Email,cancelled,92261,1845,35262,589
O026689,2025-11-08,US,Email,paid,65495,5239,21089,480
O014911,2025-08-30,Germany,Search,paid,61235,5511,25075,1756
O015011,2025-12-08,UAE,Email,paid,78382,7838,21868,2001
O014733,2025-12-07,Germany,Social,paid,42651,4265,19193,1547
O032837,2025-07-29,US,Social,paid,5574,0,2564,804
O024227,2025-12-12,US,Social,paid,77578,8533,26927,1404
O044591,2025-11-20,US,Search,cancelled,75396,3769,37246,1367
O016011,2025-07-07,UK,Email,paid,50623,1518,21115,1825
O001423,2025-08-31,US,Search,paid,9922,1389,4863,354
O008337,2025-09-09,UK,Social,paid,56391,7894,14064,1671
O044640,2025-07-08,UK,Search,paid,28800,1728,14889,1709
O013348,2025-08-27,UAE,Email,paid,30683,3681,12960,422
O012745,2025-07-09,US,Search,cancelled,44052,4845,17643,1933
O019350,2025-12-09,US,Email,paid,83626,5017,44807,1389
O026365,2025-11-23,Germany,Search,paid,83491,9184,30465,1364
O030181,2025-07-07,UK,Search,paid,67585,6758,20072,1159
O005137,2025-08-02,Germany,Email,paid,9548,1145,2352,1952
O002383,2025-09-05,Germany,Search,paid,12519,1377,3119,1624
O044113,2025-11-08,US,Email,paid,34225,1711,10729,853
O030301,2025-07-27,UAE,Social,paid,88670,7980,45993,407
O025137,2025-10-18,US,Search,paid,64069,9610,20149,2003
O031042,2025-10-28,UK,Social,paid,79309,6344,21889,1888
O018138,2025-10-04,Germany,Partners,cancelled,63255,5692,25327,834
O027744,2025-07-13,US,Partners,paid,64387,0,27042,747
O042737,2025-08-04,US,Search,paid,44565,4010,15816,1207
O036594,2025-09-27,UK,Partners,paid,58720,5872,27480,1239
O028908,2025-12-01,UAE,Social,cancelled,32229,0,17725,1623
O035592,2025-12-04,UAE,Social,paid,60611,6061,29457,1366
O048967,2025-08-21,Germany,Partners,paid,70968,6387,18728,685
O008054,2025-10-28,Germany,Email,paid,59442,4160,24876,555
O011708,2025-10-23,Germany,Email,paid,58452,8183,27145,1951
O032540,2025-12-05,US,Search,paid,60306,7236,15390,514
O011532,2025-08-08,UK,Social,paid,54160,7582,14904,1633
O009111,2025-08-03,UAE,Search,paid,68413,8209,20469,1695
O014130,2025-12-16,UAE,Partners,paid,56989,1139,21223,886
O017847,2025-08-26,US,Social,paid,65270,3263,28523,1694
O020157,2025-09-27,Germany,Email,paid,28238,564,14113,1497
O009193,2025-11-08,US,Social,paid,84467,12670,27282,1042
O042032,2025-09-20,US,Social,paid,44358,1330,21514,1857
O030134,2025-12-17,US,Email,paid,29058,3777,9353,1142
O037842,2025-11-04,US,Partners,paid,68294,6146,30452,716
O024830,2025-12-16,Germany,Partners,paid,87495,7874,29459,1277
O041114,2025-08-31,Germany,Search,paid,65828,1316,18708,423
O024097,2025-09-18,UAE,Search,paid,48878,2443,21824,1749
O008438,2025-07-02,US,Social,paid,27548,2479,14790,1837
O041280,2025-12-19,UAE,Search,paid,70328,4922,26162,826
O040342,2025-07-07,US,Partners,paid,86307,12946,27143,1494
O008283,2025-11-26,UAE,Search,paid,20658,1859,10339,1440
O033994,2025-08-04,UAE,Partners,paid,13244,794,6598,1358
O043477,2025-09-01,UAE,Email,paid,40501,4455,15139,2063
O047677,2025-11-23,UK,Search,paid,35881,1076,15314,1258
O039012,2025-10-31,UK,Social,paid,78648,10224,31475,1000
O024060,2025-11-28,US,Social,paid,25910,3886,9029,1407
O004289,2025-08-21,Germany,Social,paid,50296,1005,17744,1950
O009471,2025-11-07,Germany,Email,paid,23989,2638,10675,1373
O018161,2025-08-29,UK,Search,paid,76978,7697,34640,623
O008870,2025-11-14,UAE,Email,paid,46989,5168,23837,597
O000003,2025-10-14,UAE,Social,paid,8875,266,3615,921
O034105,2025-07-05,US,Search,paid,49214,3937,15846,966
O021066,2025-12-29,Germany,Social,paid,25198,2015,12982,942
O036667,2025-11-27,US,Search,paid,31678,1267,12164,1207
O005731,2025-12-23,Germany,Search,paid,76849,3073,43527,948
O036508,2025-07-14,US,Social,paid,22801,2736,8627,1028
O018583,2025-11-16,UAE,Partners,paid,13881,277,5985,1459
O005413,2025-12-24,US,Search,paid,25766,2318,11958,1835
O037022,2025-12-01,UK,Social,paid,49429,0,15322,1987
O037841,2025-10-13,US,Social,paid,63068,7568,19980,1996
O028858,2025-10-06,US,Email,paid,19456,583,9625,1283
O030443,2025-07-27,Germany,Search,paid,66482,6648,35302,2021
O019450,2025-08-17,UK,Social,paid,20137,1409,6929,1503
O020022,2025-10-20,US,Search,paid,30519,3662,15039,1053
O042638,2025-10-22,US,Partners,paid,20108,1809,8234,1801
O019498,2025-07-26,UK,Partners,paid,69285,2078,36291,432
O000954,2025-09-25,Germany,Partners,paid,73332,5866,21589,1647
O042906,2025-07-08,UK,Email,paid,94694,13257,35832,1988
O027172,2025-11-05,UAE,Social,paid,30819,1849,12746,1791
O045219,2025-11-05,UK,Search,cancelled,41244,3711,20267,426
O036732,2025-08-16,US,Social,paid,54013,4861,26542,1726
O039457,2025-09-24,Germany,Social,paid,58493,7604,27480,1772
O019803,2025-07-04,UAE,Social,paid,38652,1932,17992,1622
O004092,2025-11-07,UK,Email,paid,51783,6731,15768,1302
O025334,2025-12-19,UK,Search,paid,21227,212,12609,1705
O038044,2025-08-08,US,Search,paid,43171,2590,11768,1059
O004367,2025-09-23,UAE,Search,paid,43650,3055,12178,370
O027123,2025-09-18,UK,Search,paid,19426,194,8846,1457
O008191,2025-10-01,US,Social,paid,64603,7106,28173,1815
O007713,2025-07-21,US,Search,paid,69133,8987,26464,1483
O007920,2025-11-02,UK,Search,paid,36505,2555,13240,874
O024020,2025-08-15,US,Search,paid,86252,1725,40572,1603
O012396,2025-08-15,Germany,Search,paid,29373,293,16866,1248
O038584,2025-12-30,US,Search,paid,3166,158,1473,1332
O006897,2025-10-24,UK,Social,paid,20300,812,10328,1983
O046693,2025-09-03,UK,Search,paid,36172,0,15915,586
O033944,2025-11-01,Germany,Partners,paid,22982,229,9101,414
O007999,2025-10-28,UAE,Social,paid,26610,2927,13736,1937
O031594,2025-07-01,UK,Partners,paid,36035,5405,15927,1882
O030646,2025-12-16,US,Email,paid,27595,275,10381,1927
O002569,2025-09-09,US,Email,paid,81738,8173,30897,409
O046038,2025-09-03,Germany,Social,paid,36749,5144,11061,703
O048103,2025-12-19,Germany,Search,paid,80123,0,40862,607
O044821,2025-11-14,Germany,Social,paid,68099,680,25619,1453
O010453,2025-10-15,Germany,Search,paid,58170,3490,24059,760
O031011,2025-10-11,Germany,Social,cancelled,13029,1693,6121,823
O022265,2025-12-14,US,Social,paid,87245,6979,48159,1516
O004279,2025-10-02,UAE,Search,cancelled,73477,8817,19398,780
O018567,2025-07-07,US,Social,paid,18140,181,7004,1703
O026602,2025-12-24,Germany,Partners,paid,26801,3216,7783,1778
O028051,2025-10-29,UK,Social,paid,28962,2606,9224,1845
O014950,2025-12-27,Germany,Partners,cancelled,79075,790,42273,1612
O045806,2025-12-30,UAE,Search,paid,50103,0,24049,1704
O006116,2025-10-12,UK,Search,paid,4712,141,1965,1587
O035545,2025-10-14,Germany,Search,paid,82719,1654,39721,695
O039943,2025-11-07,Germany,Social,paid,69680,8361,27593,817
O001762,2025-10-15,US,Social,paid,48596,2429,21698,988
O042701,2025-07-25,Germany,Search,paid,72424,3621,35089,1842
O001590,2025-08-16,US,Social,paid,55557,7777,19589,1346
O017568,2025-11-08,Germany,Social,paid,45162,5871,18466,2076
O008644,2025-09-28,UK,Search,paid,34568,691,13889,1800
O046925,2025-08-23,UK,Email,paid,70462,704,27903,1495
O012711,2025-08-30,UK,Search,paid,69007,690,23227,1592
O049990,2025-12-20,UAE,Social,paid,59402,5940,14969,452
O014274,2025-09-10,UK,Search,paid,66952,2678,19282,1491
O018818,2025-12-28,UAE,Social,paid,40769,2038,20140,371
O045875,2025-12-19,UAE,Search,paid,14420,288,5228,958
O003974,2025-11-30,Germany,Social,paid,44465,444,17608,620
O006494,2025-07-16,UAE,Partners,paid,79694,4781,20975,450
O004852,2025-09-10,UAE,Social,paid,50922,5601,16768,1747
O027971,2025-11-23,Germany,Search,paid,93717,10308,33363,415
O018858,2025-11-05,UK,Social,paid,18805,1880,5246,468
O010042,2025-07-28,UK,Search,paid,31155,3427,11645,685
O046796,2025-12-06,US,Email,paid,27985,1119,11283,809
O014257,2025-07-20,UK,Email,paid,84077,9248,36666,821
O000995,2025-09-01,UAE,Search,paid,5560,500,1872,714
O001321,2025-09-05,US,Search,paid,34246,3424,16027,1213
O049151,2025-12-17,Germany,Search,paid,4572,685,2215,1203
O048006,2025-07-01,US,Social,paid,77442,6969,22551,1952
O039306,2025-08-18,UAE,Partners,paid,25660,3335,9599,923
O033752,2025-12-13,Germany,Partners,paid,90788,11802,30804,1620
O025175,2025-11-06,UK,Partners,paid,84290,10957,23466,566
O012599,2025-08-23,Germany,Search,paid,46755,1402,22676,2022
O004947,2025-07-11,UK,Email,paid,70732,9902,23115,914
O035116,2025-10-01,US,Social,paid,49736,3481,18964,470
O026540,2025-10-13,UAE,Search,paid,90991,3639,30573,1372
O003240,2025-11-18,Germany,Social,paid,5304,0,1856,2048
O048086,2025-12-09,UK,Email,paid,89424,13413,25083,498
O017201,2025-12-16,UK,Search,paid,64968,8445,22609,432
O023515,2025-08-07,Germany,Search,paid,92129,1842,45143,1459
O011115,2025-09-12,UK,Email,paid,70238,1404,39923,786
O003862,2025-10-11,US,Social,paid,64406,7728,18703,2074
O027195,2025-12-12,Germany,Email,paid,10465,313,4263,827
O006813,2025-10-15,US,Search,paid,81498,8149,42542,1958
O041465,2025-10-25,UK,Partners,cancelled,81579,1631,27182,765
O049025,2025-11-01,UAE,Search,paid,74000,5180,35786,1635
O013437,2025-08-18,UAE,Social,paid,36340,1090,12337,546
O008882,2025-12-04,UAE,Partners,paid,78400,784,33374,1802
O004166,2025-07-17,UAE,Social,paid,10290,205,5546,618
O031501,2025-10-19,Germany,Email,paid,92219,3688,39838,1399
O011941,2025-11-14,UK,Partners,paid,53180,3190,21995,2037
O025211,2025-09-09,UK,Email,paid,27422,1096,13689,1278
O012917,2025-08-31,US,Email,paid,52841,3698,15725,1017
O031050,2025-11-20,US,Social,paid,7957,397,2570,1788
O033397,2025-12-26,UK,Partners,paid,52532,6829,13710,635
O022985,2025-11-09,US,Search,paid,60869,608,22899,871
O042830,2025-12-13,UAE,Search,paid,56459,1693,26835,1509
O010467,2025-09-09,Germany,Social,paid,24490,244,12607,1863
O035075,2025-08-27,Germany,Social,paid,32746,1964,16314,1441
O041970,2025-10-15,US,Email,cancelled,22748,227,10810,1509
O049168,2025-09-16,UAE,Search,paid,86875,6950,23977,766
O016954,2025-12-26,Germany,Email,paid,86521,4326,39453,1141
O030156,2025-07-24,Germany,Social,paid,94497,10394,23548,1747
O017876,2025-08-02,UAE,Social,paid,51441,4629,26682,1031
O024155,2025-08-27,Germany,Email,paid,62649,4385,23888,1652
O015545,2025-11-13,Germany,Social,paid,20125,402,6311,566
O025790,2025-12-22,US,Social,paid,16025,2243,4410,882
O027260,2025-09-12,UK,Search,paid,39366,1968,11967,446
O025032,2025-09-27,UK,Email,paid,24724,0,11620,1378
O005574,2025-09-28,UK,Social,paid,27133,271,10207,1145
O010784,2025-10-28,US,Social,paid,54263,2170,17190,1708
O046008,2025-10-16,US,Search,paid,11021,220,3672,2000
O016313,2025-10-18,UK,Search,paid,11320,226,6101,1752
O032542,2025-07-02,UK,Partners,paid,9929,1092,3358,1987
O020409,2025-12-19,Germany,Search,paid,29172,291,11841,465
O040933,2025-08-14,Germany,Social,paid,67392,6739,33965,716
O028025,2025-08-20,US,Search,paid,32173,1608,17727,879
O008854,2025-11-02,UK,Search,paid,81566,3262,25057,1599
O005512,2025-10-27,US,Search,cancelled,20274,1419,10558,421
O037006,2025-07-19,Germany,Email,pending,69776,7675,22356,1402
O004525,2025-07-13,Germany,Partners,cancelled,66999,6699,36180,389
O006988,2025-11-12,US,Search,paid,7631,457,3730,1819
O036407,2025-07-07,UAE,Search,paid,39685,793,21390,1242
O033582,2025-12-27,UAE,Search,paid,47155,1414,16009,1351
O005932,2025-11-04,UAE,Email,paid,89413,12517,30758,1932
O016991,2025-07-30,US,Social,paid,74006,0,41443,752
O032137,2025-09-06,UAE,Search,paid,25127,3769,8970,1361
O000537,2025-10-08,US,Partners,paid,89592,4479,49365,616
O044081,2025-08-28,US,Search,paid,41599,5823,17530,1088
O014037,2025-11-23,UAE,Social,paid,20868,2712,10712,736
O018750,2025-11-14,Germany,Email,paid,23542,706,7307,1535
O048217,2025-11-06,Germany,Search,paid,70095,2803,21533,1505
O003154,2025-10-23,UK,Search,paid,30401,2128,14136,563
O037943,2025-08-12,Germany,Social,paid,6368,636,3267,1142
O024461,2025-11-25,UAE,Email,paid,5060,202,1505,1797
O029597,2025-08-02,Germany,Social,cancelled,34071,1362,12429,2085
O028661,2025-10-24,UAE,Search,paid,53018,3181,23423,366
O044103,2025-11-03,US,Partners,paid,25305,0,8603,740
O040043,2025-07-21,US,Partners,cancelled,56018,2800,25544,1199
O024018,2025-08-20,Germany,Social,paid,37618,4514,15227,1729
O003035,2025-11-30,US,Email,paid,51455,7203,14160,1008
O044919,2025-12-26,UAE,Email,paid,66422,9299,25705,1587
O037648,2025-07-24,UK,Search,paid,26480,2648,9056,901
O026536,2025-07-30,UK,Social,paid,55141,1102,25938,412
O012487,2025-09-26,UK,Search,paid,17911,1611,9454,367
O024133,2025-09-26,UAE,Partners,paid,33758,1350,10370,1833
O014603,2025-12-06,UK,Social,paid,93047,11165,24564,1197
O045368,2025-08-14,Germany,Social,paid,14124,1553,7291,377
O044257,2025-07-01,US,Email,paid,47992,7198,21620,1257
O004795,2025-11-24,UK,Social,paid,53160,1594,17016,530
O049624,2025-10-30,UK,Partners,paid,8752,1312,4389,1850
O038599,2025-07-15,Germany,Search,paid,41547,4154,11217,1501
O031326,2025-08-28,UAE,Partners,paid,79003,10270,36428,505
O043298,2025-07-11,UK,Search,paid,21263,1488,11865,680
O031815,2025-10-19,Germany,Email,paid,32476,4221,15540,1015
O007680,2025-11-30,UK,Search,paid,64545,3872,25482,1514
O047452,2025-10-30,UAE,Social,cancelled,15176,607,5536,1879
O037472,2025-07-18,US,Search,pending,73019,730,35421,2038
O014674,2025-08-25,US,Email,paid,60170,1805,32684,699
O022101,2025-09-02,Germany,Search,paid,47143,6128,18456,764
O001768,2025-10-28,UAE,Partners,paid,14956,2243,5466,1131
O015612,2025-11-28,Germany,Email,paid,94401,11328,29075,1062
O047120,2025-09-25,Germany,Search,paid,19249,1732,9634,1570
O028788,2025-11-30,Germany,Social,paid,20288,2434,9462,764
O014960,2025-09-23,UAE,Social,paid,55607,556,30828,1412
O023493,2025-07-04,UK,Social,pending,22901,916,8794,1524
O022245,2025-10-16,UAE,Search,paid,72966,8755,17979,581
O031278,2025-10-23,US,Search,paid,56747,5674,17875,1856
O018147,2025-11-23,Germany,Email,paid,27395,2191,10081,1087
O032676,2025-09-16,Germany,Partners,paid,56245,562,29511,2028
O010899,2025-08-13,US,Social,cancelled,29449,4122,9624,1192
O041929,2025-08-07,UK,Email,paid,35137,4567,15285,1516
O033183,2025-09-22,Germany,Search,paid,77004,6160,31171,1503
O001101,2025-10-15,US,Social,pending,56327,7885,16954,474
O000047,2025-07-31,US,Email,paid,19256,2118,7540,1175
O013800,2025-10-04,UK,Email,paid,94739,7579,47066,1891
O044506,2025-11-13,US,Social,paid,53750,6450,26961,1971
O030102,2025-08-02,UK,Search,paid,80017,800,45945,1306
O025138,2025-10-13,UAE,Partners,paid,78652,1573,29290,1825
O002036,2025-11-22,UAE,Social,paid,31242,3124,14902,856
O017065,2025-08-07,UAE,Email,paid,87310,4365,32348,1665
O044041,2025-12-21,Germany,Social,paid,11655,349,3504,1726
O016154,2025-07-10,Germany,Search,cancelled,57727,577,26289,883
O029525,2025-08-23,Germany,Social,paid,51038,510,19200,1029
O026730,2025-07-24,UK,Partners,paid,64004,8320,31183,1682
O004428,2025-10-08,UK,Email,paid,26315,1052,11620,964
O001427,2025-12-06,Germany,Search,paid,78978,3948,35264,929
O027220,2025-11-20,Germany,Search,paid,57763,5776,17675,463
O029232,2025-07-12,UAE,Search,paid,68400,2736,39398,2008
O003701,2025-07-17,Germany,Social,paid,57929,7530,17135,1901
O048012,2025-08-14,UAE,Email,cancelled,42919,3433,22901,2017
